"CountyName","StateAbbr","LocationName","asset_id","asset_latitude","asset_longitude","CountyFIPS","AsthmaRate","h_TotalPopulation","SmokingRate","h_latitude","h_longitude","emissions_per_sq_mile","ALAND_SQMI","PopulationDensity","Temp","StateDesc","asset_name","County","Population"
"conway","AR",5029950300,1833543904,35.25,-92.75,5029,10.1,5513,22.4,35.20160949,-92.78638806,0.00113915064930292,552.276,38,60.925,"Arkansas","United States_Arkansas_","conway county",20846
"dakota","MN",27037061252.5,1833546767.5,44.625,-93.125,27037,8.1,2095,13.15,44.627654195,-93.106325585,0.000418982054964005,562.544,763,43.2667,"Minnesota","United States_Minnesota_","dakota county",429021
"brazos","TX",48041000771.3333,1833546891,30.6666666666667,-96.3333333333333,48041,8.03333333333333,5204.66666666667,15.6666666666667,30.6288682166667,-96.2926183933333,0.000614596481968995,586.138,391,68,"Texas","United States_Texas_","brazos county",229211
"dodge","GA",13091960450,1833547774.5,32.125,-83.25,13091,10.15,4178.5,23.3,32.116925125,-83.231124925,0.00120719711436238,495.957,42,67.9917,"Georgia","United States_Georgia_","dodge county",20605
"brunswick","NC",37019020330,1833571801.25,34.0625,-78.1875,37019,9.625,3697.75,21.375,34.042054375,-78.2045282675,0.00182220689471498,849.193,168,65.1083,"North Carolina","United States_North Carolina_","brunswick county",142820
"jim wells","TX",48249950500,1833548675.5,27.625,-98.125,48249,8.1,5375,16.05,27.555956475,-98.09964684,0.0012598442610617,865.17,47,73.4083,"Texas","United States_Texas_","jim wells county",40482
"twiggs","GA",13289060100,1833567351,32.75,-83.5,13289,10.7,5072,25,32.74500798,-83.41139158,0.0019189826741501,359.26,23,66.9417,"Georgia","United States_Georgia_","twiggs county",8120
"macon","MO",29121960200,1833545437.33333,39.9166666666667,-92.5833333333333,29121,10.2666666666667,2952,22.6333333333333,39.85441674,-92.5286509733333,0.00212775486234023,801.208,19,52.425,"Missouri","United States_Missouri_","macon county",15117
"muscatine","IA",19139050500,1833545404.5,41.5,-91.125,19139,8.5,5516.5,18.55,41.481675935,-91.16190654,0.00755313078986937,437.445,98,48.3417,"Iowa","United States_Iowa_","muscatine county",42664
"midland","TX",48329008676.3333,1833553058.16667,31.875,-102,48329,8.6,7389.5,17.75,31.8774593016667,-102.064560166667,0.0111508429557503,900.358,196,65.4833,"Texas","United States_Texas_","midland county",176832
"mitchell","KS",20123176660,1833551949.2,39.4,-98.2,20123,9.4,2926.6,17.6,39.39325153,-98.19533532,0.0077429673757652,701.792,9,52.375,"Kansas","United States_Kansas_","mitchell county",5979
"lasalle","IL",17099963100,1833557603.33333,41.25,-89,17099,9.23333333333333,4035.66666666667,19.1,41.3201595,-89.0066549866667,0.00346394685049571,1135.168,96,49.2917,"Illinois","United States_Illinois_","lasalle county",108669
"oscoda","MI",26135970500,1833608791,44.5,-84.25,26135,11.2,1622,23.4,44.5720685,-84.2426296,0.00227306384087504,565.674,15,42.0917,"Michigan","United States_Michigan_","oscoda county",8241
"garfield","WA",53023970300,1833558914.33333,46.4166666666667,-117.583333333333,53023,10.2,2266,15,46.43157658,-117.5451622,0.0892415139493805,710.835,3,47.6917,"Washington","United States_Washington_","garfield county",2225
"fentress","TN",47049965000,1833585650,36.5,-85,47049,10.2,3174,23.9,36.47202169,-84.93346317,0.000738709364500885,498.619,37,58.2417,"Tennessee","United States_Tennessee_","fentress county",18523
"san luis obispo","CA",6079011034,1833560263.5,35.5416666666667,-120.458333333333,6079,9.46666666666667,7217.16666666667,12.3666666666667,35.507103075,-120.52940265,0.0138823099771514,3300.617,86,59.7333,"California","United States_California_","san luis obispo county",283111
"tama","IA",19171290400,1833546376.5,42.125,-92.5,19171,8.4,2761.5,18,42.089452625,-92.54787723,0.00172527267335404,721.011,23,46.4083,"Iowa","United States_Iowa_","tama county",16854
"grant","WA",53025010757.4286,1833552767.92857,47.1785714285714,-119.428571428571,53025,10.5071428571429,5232.64285714286,19.4928571428571,47.18391281,-119.456664135714,0.0245021315336524,2679.501,36,49.4333,"Washington","United States_Washington_","grant county",97733
"lagrange","IN",18087970100,1833558828,41.75,-85.25,18087,10.7,6324,24.9,41.70473604,-85.33383,0.000594287171305058,379.63,104,48.8667,"Indiana","United States_Indiana_","lagrange county",39614
"logan","OK",40083600550,1833557001.5,35.875,-97.5,40083,10.15,6520.5,19.6,35.914235975,-97.50138197,0.0010244848491059,743.842,65,59.8417,"Oklahoma","United States_Oklahoma_","logan county",48011
"jones","NC",37103920300,1833550997,35,-77.5,37103,10.7,3489,25,35.08799672,-77.51047813,0.00496115611427601,471.368,20,64.125,"North Carolina","United States_North Carolina_","jones county",9419
"clark","OH",39023002603,1833557840,40,-83.875,39023,10.05,3838,20.2,39.993255335,-83.85501949,0.00215754794414746,396.877,338,52.5417,"Ohio","United States_Ohio_","clark county",134083
"lake","TN",47095960150,1833544029,36.375,-89.5,47095,10.8,3916,30.4,36.339528855,-89.491005765,0.00173405560072357,165.785,42,59.6833,"Tennessee","United States_Tennessee_","lake county",7016
"sequoyah","OK",40135030203,1833547480.5,35.5,-94.625,40135,12,6961.5,27.1,35.493540175,-94.65664776,0.000979454184462791,673.474,62,60.9833,"Oklahoma","United States_Oklahoma_","sequoyah county",41569
"worth","MO",29227960100,1833550671,40.5,-94.375,29227,9.8,2171,20.5,40.47916193,-94.42209629,0.00230811025459431,266.629,8,50.4583,"Missouri","United States_Missouri_","worth county",2013
"okeechobee","FL",12093910201.75,1833547318.25,27.375,-80.875,12093,9.775,3938,28.375,27.34710023,-80.858179915,0.0108689429367342,769.157,55,75.1,"Florida","United States_Florida_","okeechobee county",42168
"holmes","MS",28051950250,1833549739.5,33.25,-90.125,28051,12.95,3474,27.9,33.21964685,-90.14348941,0.0399773422234071,756.674,22,65.375,"Mississippi","United States_Mississippi_","holmes county",17010
"alexander","NC",37003040100,1833543990,36,-81,37003,9.8,3476,23.8,35.97528039,-81.07347192,0.000853725228491602,259.985,144,59.4583,"North Carolina","United States_North Carolina_","alexander county",37497
"dickson","TN",47043060300.3333,1833589376.66667,36.1666666666667,-87.4166666666667,47043,10.3,4827.33333333333,25.7,36.1855337333333,-87.3860180266667,0.00177524723148508,489.898,110,59.475,"Tennessee","United States_Tennessee_","dickson county",53948
"pershing","NV",32027960100,1833577778,40.25,-118.5,32027,9.1,6753,22.7,40.44035604,-118.4044308,0.0112539642758767,6036.589,1,50.0167,"Nevada","United States_Nevada_","pershing county",6725
"wright","IA",19197680300,1833544623,42.75,-93.75,19197,8.7,3296,18.9,42.72572115,-93.73669172,0.0041601912472319,580.415,22,44.9417,"Iowa","United States_Iowa_","wright county",12562
"talladega","AL",1121010851,1833552217.5,33.375,-86.25,1121,10.75,3661.5,25.15,33.37891731,-86.251791785,0.00475808844013141,736.796,109,64.2833,"Alabama","United States_Alabama_","talladega county",79978
"burke","ND",38013953300,1833545886.75,48.8125,-102.5,38013,8.4,1968,16.6,48.79098679,-102.5182638,0.0130005386810137,1103.549,2,36.325,"North Dakota","United States_North Dakota_","burke county",2115
"jenkins","GA",13165960200,1833547423,32.75,-82,13165,11.2,2133,27.3,32.71320489,-82.00172547,0.00337727095179838,347.325,25,67.225,"Georgia","United States_Georgia_","jenkins county",8676
"sac","IA",19161080250,1833548725.25,42.375,-95.125,19161,8.2,2587.5,17.275,42.3751088325,-95.0621161825,0.00550248058593705,575.022,17,46.1333,"Iowa","United States_Iowa_","sac county",9721
"fauquier","VA",51061930552.5,1833557475.5,38.625,-77.75,51061,9.1,4117.5,16.15,38.596079865,-77.725496885,0.00140302353525297,648.006,110,56.55,"Virginia","United States_Virginia_","fauquier county",71222
"east feliciana","LA",22037951450.5,1833563068.5,30.875,-91.25,22037,9.5,2638.5,22.5,30.791710975,-91.201743475,0.00175313436091819,453.403,42,68.2417,"Louisiana","United States_Louisiana_","east feliciana parish",19135
"walton","GA",13297110700,1833562040,33.75,-83.75,13297,9.4,7305,22,33.75372789,-83.70183705,0.000742632001012699,326.815,289,63.7417,"Georgia","United States_Georgia_","walton county",94593
"cleburne","AL",1029959600,1833563928,33.75,-85.5,1029,10.7,4202,25.6,33.69258271,-85.56228862,0.000451884566653943,560.104,27,62.7833,"Alabama","United States_Alabama_","cleburne county",14910
"hopkins","TX",48223950450,1833549115.5,33.125,-95.5,48223,9,2841.5,19.7,33.15114669,-95.54383338,0.0100138789350233,767.428,48,64.5667,"Texas","United States_Texas_","hopkins county",37084
"marengo","AL",1091973100,1833550880,32.375,-87.75,1091,10.75,4116.5,22.75,32.36819813,-87.7781643175,0.00155547015495446,976.893,19,66.0667,"Alabama","United States_Alabama_","marengo county",18863
"dubois","IN",18037953500,1833551572.33333,38.3333333333333,-86.9166666666667,18037,9.33333333333333,6272,19.3666666666667,38.3475048566667,-86.89728776,0.00166327912175285,427.265,100,55.3667,"Indiana","United States_Indiana_","dubois county",42736
"decatur","IN",18031969400,1833545819,39.25,-85.5,18031,9.5,5614,20.8,39.27519368,-85.42201716,0.00842593319572598,372.568,71,53.525,"Indiana","United States_Indiana_","decatur county",26559
"schoolcraft","MI",26153000300,1833551634,46,-86,26153,11.8,3321,25.2,45.95622577,-86.26760655,0.000760968858007797,1171.876,7,40.1,"Michigan","United States_Michigan_","schoolcraft county",8094
"taylor","TX",48441013550,1833569043.5,32.375,-99.875,48441,8.7,6366,17.45,32.2953202,-99.945297625,0.00192410698537656,915.536,151,64.175,"Texas","United States_Texas_","taylor county",138034
"jackson","TX",48239950200,1833543465,29,-96.75,48239,9.4,3904,20.3,29.08633408,-96.71273179,0.00578797791849914,829.443,18,71.675,"Texas","United States_Texas_","jackson county",14760
"jewell","KS",20089576200,1833545878,39.75,-98.25,20089,9.2,1981,16.2,39.67323144,-98.23739975,0.00367351855110258,909.971,3,51.7,"Kansas","United States_Kansas_","jewell county",2879
"van buren","MI",26159010600,1833548085,42.25,-86.25,26159,12.5,2888,26.8,42.28385187,-86.28108325,0.000856140222880952,607.827,125,48.7167,"Michigan","United States_Michigan_","van buren county",75677
"lawrence","AL",1079979300,1833550925,34.5,-87.5,1079,9.9,4615,23.2,34.56756065,-87.41750816,0.00267848259660262,690.684,48,61.8,"Alabama","United States_Alabama_","lawrence county",32924
"jefferson","NE",31095963666.6667,1833545956.33333,40.1666666666667,-97.1666666666667,31095,8.36666666666667,2635.33333333333,18.5333333333333,40.16250241,-97.1561878366667,0.00267473607733018,570.171,12,50.85,"Nebraska","United States_Nebraska_","jefferson county",7046
"juab","UT",49023010200,1833554665,39.5,-112.75,49023,10.4,4681,14.2,39.70258991,-112.7901728,0.00240702085042277,3391.679,4,49.2667,"Utah","United States_Utah_","juab county",12017
"chenango","NY",36017970650,1833589195,42.375,-75.5,36017,11.15,4090.5,22.55,42.39158614,-75.52863745,0.00084902315894896,893.593,53,45.0417,"New York","United States_New York_","chenango county",47207
"madison","TX",48313000250,1833553663,31,-95.875,48313,8.9,4266.5,22.15,30.985009765,-95.822804595,0.00131832715466892,466.065,31,67.0167,"Texas","United States_Texas_","madison county",14284
"ulster","NY",36111953000,1833611008,41.75,-74.25,36111,10,1842,16.6,41.76159139,-74.21732997,0.00118467737755245,1124.236,158,47.4417,"New York","United States_New York_","ulster county",177573
"webster","GA",13307960200,1833545204,32,-84.5,13307,10.3,1408,23.1,31.9892365,-84.56432796,0.00180722265751054,209.357,12,66.7917,"Georgia","United States_Georgia_","webster county",2607
"miami","IN",18103952400,1833550475,40.75,-86,18103,11.2,2896,26.9,40.75815245,-86.05671944,0.00275423921132213,373.842,95,50.575,"Indiana","United States_Indiana_","miami county",35516
"bottineau","ND",38009952375,1833545882,48.8125,-100.5625,38009,8.675,2179.5,16.65,48.8060682175,-100.64926595,0.026097023817983,1668.377,4,36.6333,"North Dakota","United States_North Dakota_","bottineau county",6282
"butler","KS",20015020551,1833545131,37.75,-96.875,20015,9.75,5250.16666666667,18.7,37.7173463116667,-96.8872398033333,0.015604209279096,1429.666,47,55.6417,"Kansas","United States_Kansas_","butler county",66911
"morrow","OH",39117965300,1833560184,40.5,-83,39117,10.7,6321,26.4,40.4755135,-82.9159099,0.00376908476537316,406.134,87,51.025,"Ohio","United States_Ohio_","morrow county",35328
"erath","TX",48143950301,1833559923.5,32.25,-98.375,48143,8.8,6458,15.65,32.226361915,-98.27949796,0.00201878702812301,1083.178,39,65.3083,"Texas","United States_Texas_","erath county",42698
"augusta","VA",51015070700,1833558696.66667,38.1666666666667,-79.1666666666667,51015,9.5,6097.66666666667,19.8333333333333,38.16484461,-79.1177896066667,0.00234005099026089,967.073,78,54.5083,"Virginia","United States_Virginia_","augusta county",75558
"evans","GA",13109970100,1833543643,32.25,-82,13109,10.5,3122,26.5,32.22139309,-81.91359287,0.00204979228964698,182.895,58,68.625,"Georgia","United States_Georgia_","evans county",10654
"rolette","ND",38079951716.6667,1833545036,48.875,-99.75,38079,10.6333333333333,2130.5,25.1666666666667,48.8280206866667,-99.7318432016667,0.00645112008313266,902.891,16,35.6583,"North Dakota","United States_North Dakota_","rolette county",14176
"big horn","WY",56003962700,1833558906.16667,44.5416666666667,-108.125,56003,9.4,3889.33333333333,18,44.5898645566667,-108.057647166667,0.00490301875758581,3136.957,4,41.7833,"Wyoming","United States_Wyoming_","big horn county",11790
"greenbrier","WV",54025950200,1833586856,38,-80.5,54025,12.1,3891,29.4,38.08204835,-80.5047481,0.00144753115953516,1019.813,34,52.1333,"West Virginia","United States_West Virginia_","greenbrier county",34662
"walla walla","WA",53071920260,1833545195,46.15,-118.45,53071,10.46,6484.2,15.46,46.17477914,-118.44339636,0.139366382168112,1270.033,48,50.8583,"Washington","United States_Washington_","walla walla county",60760
"humboldt","CA",6023011000,1833574235,40.5,-124.25,6023,10.3,4386,15.8,40.56244525,-124.1339579,0.0012162039121145,3568.135,38,54.475,"California","United States_California_","humboldt county",135558
"blue earth","MN",27013170900,1833574839,44.25,-94.25,27013,8.8,3152,16.6,44.14427245,-94.25254791,0.0023081342928926,747.784,90,43.1917,"Minnesota","United States_Minnesota_","blue earth county",67653
"champaign","IL",17019010576,1833553376,40.125,-88.125,17019,9.55,5816.25,18.225,40.1378935075,-88.153356925,0.00242763952348176,996.113,211,51.6333,"Illinois","United States_Illinois_","champaign county",209689
"cass","IN",18017951400,1833544508.5,40.75,-86.375,18017,10.1,2904,22.65,40.78125642,-86.37454441,0.00180201138643204,412.155,91,50.4167,"Indiana","United States_Indiana_","cass county",37689
"polk","IA",19153010565,1833550956,41.625,-93.625,19153,7.75,5439,15.3,41.622885065,-93.59379047,0.00386707185931227,572.213,857,48.2667,"Iowa","United States_Iowa_","polk county",490161
"amelia","VA",51007930200,1833547634,37.25,-78,51007,10.2,5777,20.3,37.27695844,-77.88014928,0.000840933126919978,355.36,37,59.4833,"Virginia","United States_Virginia_","amelia county",13145
"crawford","AR",5033020600,1833551038,35.5,-94.25,5033,9.9,9826,21.7,35.50549917,-94.21979809,0.00331342510964759,593.767,107,59.9417,"Arkansas","United States_Arkansas_","crawford county",63257
"barnwell","SC",45011970400,1833543729,33.25,-81.25,45011,10,5263,20.4,33.23600682,-81.27932837,0.00309654814843367,548.379,38,66.3333,"South Carolina","United States_South Carolina_","barnwell county",20866
"chester","SC",45023020500,1833554331.5,34.75,-81.125,45023,11.2,2785,22.15,34.727926185,-81.122026025,0.00257389286491635,580.661,56,62.8667,"South Carolina","United States_South Carolina_","chester county",32244
"mesa","CO",8077001502,1833553277,39.25,-108.75,8077,9.5,7214,17.8,39.25892217,-108.7978998,0.0255914711974513,3328.915,46,47.3417,"Colorado","United States_Colorado_","mesa county",154210
"dodge","NE",31053963850,1833545393.5,41.5,-96.625,31053,7.85,2977,18.75,41.497047835,-96.622295645,0.0195386609780466,529.064,69,48.6417,"Nebraska","United States_Nebraska_","dodge county",36565
"macon","GA",13193000400,1833548622,32.25,-84,13193,11.5,5633,25,32.3122186,-83.95539157,0.00184998060426974,400.662,32,66.9667,"Georgia","United States_Georgia_","macon county",12947
"sandusky","OH",39143961200,1833544552,41.25,-83.25,39143,9.4,3993,19.6,41.29224609,-83.26273107,0.00208947404125943,408.246,143,51.4417,"Ohio","United States_Ohio_","sandusky county",58518
"hanover","VA",51085320300,1833564422,37.75,-77.75,51085,9,4061,14.9,37.73178202,-77.67058064,0.00104277427745506,467.886,230,59.1833,"Virginia","United States_Virginia_","hanover county",107766
"guthrie","IA",19077950150,1833545436,41.75,-94.625,19077,8.2,3295.5,17.65,41.724525645,-94.498991335,0.0927769956121037,590.62,18,47.5083,"Iowa","United States_Iowa_","guthrie county",10689
"curry","NM",35009000502.6667,1833582312,34.4166666666667,-103.25,35009,9.46666666666667,3926.66666666667,17.2333333333333,34.42194505,-103.3028812,0.00114363049412813,1405.513,35,57.875,"New Mexico","United States_New Mexico_","curry county",48954
"fayette","OH",39047926000,1833549111,39.5,-83.5,39047,10.8,4171,25.8,39.52804861,-83.4706576,0.00510808653456977,406.361,70,53.1167,"Ohio","United States_Ohio_","fayette county",28525
"vilas","WI",55125940000,1833610065,46,-89.75,55125,11.2,3473,22.4,45.97236159,-89.87984002,0.000970026866104881,857.707,26,37.3583,"Wisconsin","United States_Wisconsin_","vilas county",22195
"lee","IA",19111490500,1833545294.5,40.625,-91.5,19111,8.35,3190.5,18.5,40.616235235,-91.50332194,0.0119184115733576,517.55,65,50.5667,"Iowa","United States_Iowa_","lee county",33657
"marquette","WI",55077960350,1833565008,43.75,-89.375,55077,9.85,3216.5,19,43.714224475,-89.39914614,0.00208989402470062,455.712,34,44.4,"Wisconsin","United States_Wisconsin_","marquette county",15574
"hall","TX",48191950500,1833562807,34.5,-100.625,48191,9.5,3353,21.4,34.53078999,-100.6811195,0.00773509024269567,883.492,3,61.6083,"Texas","United States_Texas_","hall county",2964
"meeker","MN",27093560350,1833546820.5,45.125,-94.5,27093,9.15,3505,19.1,45.1321598,-94.521735945,0.0108354009459757,608.07,38,40.9667,"Minnesota","United States_Minnesota_","meeker county",23222
"clermont","OH",39025040302,1833592679,39.25,-84.25,39025,9.1,3459,17.2,39.25232835,-84.24508512,0.000815170532087576,452.119,457,54.9417,"Ohio","United States_Ohio_","clermont county",206428
"york","NE",31185969700,1833546206.33333,40.9166666666667,-97.5833333333333,31185,7.83333333333333,2619.33333333333,15.4,40.8809315433333,-97.5983146766667,0.00280314152213641,572.51,24,49.4917,"Nebraska","United States_Nebraska_","york county",13679
"allen","IN",18003010877.75,1833547565,41.125,-85.125,18003,9.675,4404,18.45,41.12074478,-85.13750386,0.00132113119634694,657.32,577,50.3583,"Indiana","United States_Indiana_","allen county",379299
"dickinson","IA",19059450900,1833546595.5,43.375,-95,19059,8.25,2989.5,16.95,43.36285494,-95.03218084,0.00249515707093619,380.52,45,43.4833,"Iowa","United States_Iowa_","dickinson county",17258
"adams","NE",31001966100,1833554712,40.5,-98.25,31001,9.4,2346,18.1,40.56451254,-98.34601309,0.00128887018359292,563.274,56,49.7333,"Nebraska","United States_Nebraska_","adams county",31363
"attala","MS",28007060300,1833550792,33,-89.75,28007,11.5,3421,23.4,32.97391776,-89.76434831,0.00205281745199705,734.957,25,63.8667,"Mississippi","United States_Mississippi_","attala county",18174
"washington","IN",18175967350,1833552469.5,38.625,-86.25,18175,10.35,4625.5,23.8,38.62073465,-86.19684208,0.00124082026122383,513.691,55,55.125,"Indiana","United States_Indiana_","washington county",28036
"hamilton","IA",19079960300,1833552660.5,42.375,-93.75,19079,8.4,1945.5,18.05,42.388116635,-93.7907945,0.00552766391197389,576.753,26,45.6833,"Iowa","United States_Iowa_","hamilton county",14773
"comanche","OK",40031002181.2,1833559574.4,34.6,-98.45,40031,10.28,5164.4,18.92,34.643555812,-98.455863204,0.0043647090154887,1069.369,113,61.5667,"Oklahoma","United States_Oklahoma_","comanche county",120749
"nelson","ND",38063959000,1833544925.5,47.875,-98.125,38063,8.5,3126,16.6,47.92163714,-98.19208679,0.0126224656677102,981.815,3,36.2917,"North Dakota","United States_North Dakota_","nelson county",2879
"moore","TX",48341950250,1833560509.5,35.875,-102,48341,8.55,7205,19.3,35.840537625,-101.960569,0.00165662236753947,899.698,23,57.575,"Texas","United States_Texas_","moore county",20940
"logan","NE",31113957500,1833610977,41.5,-100.75,31113,8.4,763,17.8,41.5664911,-100.4828574,0.00108699087499565,570.661,1,46.6417,"Nebraska","United States_Nebraska_","logan county",748
"jefferson","TX",48245010160.4,1833548580.2,29.85,-94.05,48245,9.36,3114,19.38,29.879037256,-94.090692684,0.00137788618026576,876.372,287,69.7583,"Texas","United States_Texas_","jefferson county",251565
"lafayette","LA",22055001100,1833543513,30.25,-92,22055,12.3,6201,31.5,30.2472549,-92.01470642,0.00954902908926235,268.761,909,69.0083,"Louisiana","United States_Louisiana_","lafayette parish",244390
"douglas","IL",17041952000,1833544444,39.75,-88,17041,9.4,2345,20.1,39.75883104,-88.08284949,0.00311360017256164,416.647,47,52.5333,"Illinois","United States_Illinois_","douglas county",19465
"kiowa","KS",20097969100,1833556900,37.5,-99.375,20097,9.7,2553,17.3,37.5582657,-99.28600428,0.0526042564536508,722.64,3,55.1667,"Kansas","United States_Kansas_","kiowa county",2475
"centre","PA",42027011200,1833545326.5,40.875,-77.75,42027,9.9,4490.5,17.85,40.876269745,-77.7832346,0.00303157786677146,1108.694,146,48.75,"Pennsylvania","United States_Pennsylvania_","centre county",162385
"perry","MO",29157470150,1833548682,37.75,-89.875,29157,9.7,3670,22.1,37.745630025,-89.88832962,0.00182209470069418,474.355,40,56.325,"Missouri","United States_Missouri_","perry county",19136
"warren","MS",28149951102,1833543640,32.25,-91,28149,10.3,4747,21.3,32.18142972,-90.99244722,0.0265548581523478,588.53,77,66.1833,"Mississippi","United States_Mississippi_","warren county",45381
"morrill","NE",31123952500,1833546226,41.5,-103,31123,8.2,5042,17,41.71600388,-103.0105626,0.00142473446829787,1423.837,3,46.5667,"Nebraska","United States_Nebraska_","morrill county",4642
"genesee","MI",26049010910,1833587270,43,-83.75,26049,12.1,3274,24.9,43.0016213,-83.75968598,0.0006358644715853,636.935,637,47.5,"Michigan","United States_Michigan_","genesee county",405813
"benson","ND",38005949255.5556,1833544945,48.0555555555556,-99.25,38005,10.3222222222222,1610,25.3222222222222,48.0413715955556,-99.2768538077778,0.0116748183355401,1388.555,5,36.7333,"North Dakota","United States_North Dakota_","benson county",6832
"lyon","KS",20111000720,1833545684,38.4,-96.2,20111,9.06,2988.8,16.78,38.422876028,-96.18446707,0.0361946803713476,847.486,39,54.0833,"Kansas","United States_Kansas_","lyon county",33195
"marlboro","SC",45069960200,1833550044,34.5,-79.75,45069,12.9,6264,28.2,34.57039713,-79.75486681,0.00123676637046296,479.874,54,65.1,"South Carolina","United States_South Carolina_","marlboro county",26118
"lincoln","KY",21137920300,1833549352.5,37.5,-84.625,21137,11,4982.5,30.25,37.458718095,-84.662613945,0.000711636675988165,332.843,74,57,"Kentucky","United States_Kentucky_","lincoln county",24549
"power","ID",16077960100,1833606617,42.5,-112.75,16077,11.2,1651,22.1,42.59567049,-112.7152636,0.00782228375712734,1403.826,5,44.5417,"Idaho","United States_Idaho_","power county",7681
"posey","IN",18129040500,1833549639,38,-87.875,18129,9.75,4560,20.4,37.944576375,-87.83221955,0.000409964580631545,409.369,62,56.4583,"Indiana","United States_Indiana_","posey county",25427
"davison","SD",46035962700,1833544663,43.75,-98,46035,8.7,5467,16.9,43.76161467,-98.02391851,0.00146836020087783,435.633,45,43.2,"South Dakota","United States_South Dakota_","davison county",19775
"st. lawrence","NY",36089491220,1833549440.2,44.75,-75.25,36089,10.54,4996.6,21.9,44.72896857,-75.215329464,0.00208340114427633,2679.502,40,42.375,"New York","United States_New York_","st. lawrence county",107740
"atkinson","GA",13003960200,1833544379.5,31.25,-82.875,13003,10.75,1661,28.1,31.305866505,-82.87263553,0.0058539329707854,342.718,24,68.7917,"Georgia","United States_Georgia_","atkinson county",8165
"shelby","KY",21211040301,1833554587,38.25,-85.25,21211,11.1,5745,27,38.21509985,-85.24417098,0.000678040164155096,379.774,129,56.8167,"Kentucky","United States_Kentucky_","shelby county",49024
"lake","MT",30047940500,1833547026,47.5,-114.25,30047,11.3,5102,21.9,47.49179968,-114.1279153,0.00822856554605371,1490.467,20,42.2833,"Montana","United States_Montana_","lake county",30458
"washington","FL",12133970202.5,1833571796.5,30.625,-85.5,12133,9.85,2755,25,30.63996471,-85.53386295,0.00405995479491858,584.677,44,69.4083,"Florida","United States_Florida_","washington county",25473
"vermilion","IL",17183010450,1833545720.5,40.25,-87.6875,17183,9.35,3932.25,19.8,40.235792635,-87.697071505,0.00255620836574643,898.319,84,51.3667,"Illinois","United States_Illinois_","vermilion county",75758
"livingston","NY",36051030400,1833546522,42.75,-77.75,36051,11.5,3538,16.1,42.79424457,-77.80853946,0.0022245741969024,631.762,100,47.1833,"New York","United States_New York_","livingston county",62914
"bossier","LA",22015011105,1833576814,32.75,-93.625,22015,9.35,4471.5,22.55,32.69354922,-93.644205385,0.00202896047181131,840.315,151,66.0583,"Louisiana","United States_Louisiana_","bossier parish",127039
"sequatchie","TN",47153060102,1833545356,35.5,-85.5,47153,10.4,2174,26.5,35.43627592,-85.47368624,0.00161528346871894,265.851,57,59.15,"Tennessee","United States_Tennessee_","sequatchie county",15026
"lewis","NY",36049950200,1833549387,44,-75.5,36049,10.5,4463,20.3,44.02662862,-75.44425887,0.00199353307412043,1274.642,21,41.8833,"New York","United States_New York_","lewis county",26296
"lincoln","WV",54043955400,1833616657,38.25,-82,54043,10.6,6419,22.4,38.24077284,-81.90378103,0.000655809339100848,437.04,47,57.5917,"West Virginia","United States_West Virginia_","lincoln county",20409
"matagorda","TX",48321730500.5,1833551281.25,28.8125,-96,48321,8.7,4670.5,19.75,28.796495695,-96.016540455,0.00578805589477531,1092.902,34,71.3917,"Texas","United States_Texas_","matagorda county",36643
"onslow","NC",37133002500,1833550066,34.75,-77.25,37133,10.4,3126,23.9,34.72256414,-77.26110974,0.00188545405044473,762.071,260,64.7667,"North Carolina","United States_North Carolina_","onslow county",197938
"calhoun","MI",26025003000,1833564516,42.25,-85,26025,11,4082.33333333333,18.5666666666667,42.2575020533333,-84.9761229566667,0.00526840416970039,706.261,190,48.0667,"Michigan","United States_Michigan_","calhoun county",134159
"florence","SC",45041001050,1833567579.5,34.125,-79.625,45041,11.05,4083.5,22.3,34.08440254,-79.65958254,0.00140563011518414,800.51,173,65.8917,"South Carolina","United States_South Carolina_","florence county",138293
"chittenden","VT",50007002702,1833574868,44.5,-73,50007,9.2,4935,11.1,44.52019373,-73.02951385,0.00119763578712775,536.586,305,43.5917,"Vermont","United States_Vermont_","chittenden county",163774
"greene","IA",19073080200,1833546351.5,42,-94.375,19073,8.3,2456,18.2,42.01385283,-94.328534075,0.0122866462420207,569.618,16,47.075,"Iowa","United States_Iowa_","greene county",8888
"benton","MO",29015460100,1833544284,38.5,-93.25,29015,10.3,3211,22.5,38.44728899,-93.1836011,0.0054626137404569,704.043,28,55.325,"Missouri","United States_Missouri_","benton county",19443
"burleigh","ND",38015011500,1833544845,47.25,-100.25,38015,8.2,1500,18.1,47.14580255,-100.4784557,0.00461977817874898,1632.694,59,38.4667,"North Dakota","United States_North Dakota_","burleigh county",95626
"glenn","CA",6021010375.75,1833544410,39.625,-122.125,6021,10.025,5212,17.025,39.6218366625,-122.115682,0.0782623739064604,1313.968,22,60.4333,"California","United States_California_","glenn county",28393
"thayer","NE",31169963150,1833545945,40.125,-97.5,31169,8.15,2614,15.45,40.164596055,-97.58173855,0.00301171960332758,573.807,9,50.8667,"Nebraska","United States_Nebraska_","thayer county",5003
"hennepin","MN",27053027002,1833553619,45,-93.75,27053,8.4,5272,13.6,45.02147377,-93.70624183,0.00121200829893892,553.845,2286,42.925,"Minnesota","United States_Minnesota_","hennepin county",1265843
